"usageDate","usageCategory","productName","tokensConsumed","uniqueUsers",
2024-12-31 00:00:00,"DESKTOP_PRODUCT","AutoCAD",112.0,18,
2024-12-31 00:00:00,"DESKTOP_PRODUCT","Revit",970.0,98,
2025-01-01 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,4,
2025-01-01 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",81.0,27,
2025-01-01 00:00:00,"DESKTOP_PRODUCT","AutoCAD",70.0,10,
2025-01-01 00:00:00,"DESKTOP_PRODUCT","Revit",310.0,31,
2025-01-02 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",130.0,13,
2025-01-02 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2025-01-02 00:00:00,"CLOUD_PRODUCT","Forma - Daily",8.0,1,
2025-01-02 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,6,
2025-01-02 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",360.0,120,
2025-01-02 00:00:00,"DESKTOP_PRODUCT","AutoCAD",196.0,28,
2025-01-02 00:00:00,"DESKTOP_PRODUCT","Revit",1450.0,146,
2025-01-03 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",180.0,18,
2025-01-03 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2025-01-03 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,6,
2025-01-03 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",339.0,113,
2025-01-03 00:00:00,"DESKTOP_PRODUCT","AutoCAD",147.0,22,
2025-01-03 00:00:00,"DESKTOP_PRODUCT","Revit",1370.0,137,
2025-01-04 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,6,
2025-01-04 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",138.0,46,
2025-01-04 00:00:00,"DESKTOP_PRODUCT","AutoCAD",7.0,2,
2025-01-04 00:00:00,"DESKTOP_PRODUCT","Revit",230.0,24,
2025-01-05 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2025-01-05 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,5,
2025-01-05 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",45.0,15,
2025-01-05 00:00:00,"DESKTOP_PRODUCT","AutoCAD",42.0,6,
2025-01-05 00:00:00,"DESKTOP_PRODUCT","Revit",350.0,35,
2025-01-06 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",200.0,20,
2025-01-06 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2025-01-06 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,10,
2025-01-06 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",411.0,137,
2025-01-06 00:00:00,"DESKTOP_PRODUCT","AutoCAD",175.0,26,
2025-01-06 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-01-06 00:00:00,"DESKTOP_PRODUCT","Revit",1900.0,191,
2025-01-07 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",150.0,15,
2025-01-07 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2025-01-07 00:00:00,"CLOUD_PRODUCT","Forma - Daily",8.0,1,
2025-01-07 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,9,
2025-01-07 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",492.0,164,
2025-01-07 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-07 00:00:00,"DESKTOP_PRODUCT","AutoCAD",238.0,35,
2025-01-07 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-07 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-01-07 00:00:00,"DESKTOP_PRODUCT","Revit",1920.0,193,
2025-01-08 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",130.0,13,
2025-01-08 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,3,
2025-01-08 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,9,
2025-01-08 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",495.0,165,
2025-01-08 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-08 00:00:00,"DESKTOP_PRODUCT","AutoCAD",238.0,37,
2025-01-08 00:00:00,"DESKTOP_PRODUCT","Revit",1840.0,185,
2025-01-09 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",170.0,17,
2025-01-09 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,4,
2025-01-09 00:00:00,"CLOUD_PRODUCT","Forma - Daily",8.0,1,
2025-01-09 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,10,
2025-01-09 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",498.0,166,
2025-01-09 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-09 00:00:00,"DESKTOP_PRODUCT","AutoCAD",182.0,26,
2025-01-09 00:00:00,"DESKTOP_PRODUCT","Revit",1890.0,192,
2025-01-10 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",160.0,16,
2025-01-10 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",50.0,5,
2025-01-10 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,11,
2025-01-10 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",471.0,157,
2025-01-10 00:00:00,"DESKTOP_PRODUCT","AutoCAD",161.0,23,
2025-01-10 00:00:00,"DESKTOP_PRODUCT","AutoCAD for Mac",0.0,1,
2025-01-10 00:00:00,"DESKTOP_PRODUCT","Revit",1810.0,181,
2025-01-11 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2025-01-11 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2025-01-11 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,8,
2025-01-11 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",225.0,75,
2025-01-11 00:00:00,"DESKTOP_PRODUCT","AutoCAD",77.0,11,
2025-01-11 00:00:00,"DESKTOP_PRODUCT","Revit",280.0,28,
2025-01-12 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2025-01-12 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,8,
2025-01-12 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",63.0,21,
2025-01-12 00:00:00,"DESKTOP_PRODUCT","AutoCAD",98.0,15,
2025-01-12 00:00:00,"DESKTOP_PRODUCT","Revit",560.0,57,
2025-01-13 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",250.0,25,
2025-01-13 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",40.0,4,
2025-01-13 00:00:00,"CLOUD_PRODUCT","Forma - Daily",16.0,2,
2025-01-13 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,11,
2025-01-13 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",474.0,158,
2025-01-13 00:00:00,"DESKTOP_PRODUCT","AutoCAD",224.0,35,
2025-01-13 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-13 00:00:00,"DESKTOP_PRODUCT","AutoCAD Mechanical",7.0,1,
2025-01-13 00:00:00,"DESKTOP_PRODUCT","Revit",1920.0,193,
2025-01-14 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",130.0,13,
2025-01-14 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,3,
2025-01-14 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,9,
2025-01-14 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",456.0,152,
2025-01-14 00:00:00,"DESKTOP_PRODUCT","AutoCAD",189.0,29,
2025-01-14 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-14 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-01-14 00:00:00,"DESKTOP_PRODUCT","Revit",1880.0,190,
2025-01-15 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",140.0,14,
2025-01-15 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",60.0,8,
2025-01-15 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,8,
2025-01-15 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",477.0,159,
2025-01-15 00:00:00,"DESKTOP_PRODUCT","AutoCAD",273.0,40,
2025-01-15 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-15 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",0.0,1,
2025-01-15 00:00:00,"DESKTOP_PRODUCT","Revit",1870.0,188,
2025-01-16 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",180.0,18,
2025-01-16 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",40.0,5,
2025-01-16 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,9,
2025-01-16 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",453.0,151,
2025-01-16 00:00:00,"DESKTOP_PRODUCT","AutoCAD",308.0,49,
2025-01-16 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-16 00:00:00,"DESKTOP_PRODUCT","Revit",1860.0,186,
2025-01-17 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",190.0,19,
2025-01-17 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2025-01-17 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,10,
2025-01-17 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",471.0,157,
2025-01-17 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-17 00:00:00,"DESKTOP_PRODUCT","AutoCAD",140.0,23,
2025-01-17 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-01-17 00:00:00,"DESKTOP_PRODUCT","Revit",1780.0,178,
2025-01-18 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2025-01-18 00:00:00,"CLOUD_PRODUCT","Fusion - Ultimate",0.0,1,
2025-01-18 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,5,
2025-01-18 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",183.0,61,
2025-01-18 00:00:00,"DESKTOP_PRODUCT","AutoCAD",42.0,6,
2025-01-18 00:00:00,"DESKTOP_PRODUCT","Revit",280.0,29,
2025-01-19 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2025-01-19 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,8,
2025-01-19 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",39.0,13,
2025-01-19 00:00:00,"DESKTOP_PRODUCT","AutoCAD",77.0,12,
2025-01-19 00:00:00,"DESKTOP_PRODUCT","Revit",300.0,33,
2025-01-20 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",70.0,7,
2025-01-20 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,5,
2025-01-20 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",120.0,40,
2025-01-20 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-20 00:00:00,"DESKTOP_PRODUCT","AutoCAD",133.0,19,
2025-01-20 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-01-20 00:00:00,"DESKTOP_PRODUCT","Revit",600.0,62,
2025-01-21 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",110.0,11,
2025-01-21 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",40.0,4,
2025-01-21 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,10,
2025-01-21 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",393.0,131,
2025-01-21 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-21 00:00:00,"DESKTOP_PRODUCT","AutoCAD",203.0,32,
2025-01-21 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-21 00:00:00,"DESKTOP_PRODUCT","Revit",1880.0,188,
2025-01-22 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",190.0,19,
2025-01-22 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2025-01-22 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,10,
2025-01-22 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",480.0,160,
2025-01-22 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-22 00:00:00,"DESKTOP_PRODUCT","AutoCAD",224.0,33,
2025-01-22 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-22 00:00:00,"DESKTOP_PRODUCT","Revit",1850.0,186,
2025-01-23 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",150.0,15,
2025-01-23 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,3,
2025-01-23 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,9,
2025-01-23 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",486.0,162,
2025-01-23 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-23 00:00:00,"DESKTOP_PRODUCT","AutoCAD",259.0,43,
2025-01-23 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-23 00:00:00,"DESKTOP_PRODUCT","AutoCAD for Mac",7.0,1,
2025-01-23 00:00:00,"DESKTOP_PRODUCT","Revit",1860.0,188,
2025-01-24 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",150.0,15,
2025-01-24 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2025-01-24 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,9,
2025-01-24 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",432.0,144,
2025-01-24 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-24 00:00:00,"DESKTOP_PRODUCT","AutoCAD",140.0,21,
2025-01-24 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-24 00:00:00,"DESKTOP_PRODUCT","Revit",1700.0,171,
2025-01-25 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2025-01-25 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,6,
2025-01-25 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",174.0,58,
2025-01-25 00:00:00,"DESKTOP_PRODUCT","AutoCAD",35.0,5,
2025-01-25 00:00:00,"DESKTOP_PRODUCT","Revit",260.0,29,
2025-01-26 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2025-01-26 00:00:00,"CLOUD_PRODUCT","Fusion - Ultimate",2.0,1,
2025-01-26 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,4,
2025-01-26 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",36.0,12,
2025-01-26 00:00:00,"DESKTOP_PRODUCT","AutoCAD",28.0,5,
2025-01-26 00:00:00,"DESKTOP_PRODUCT","Revit",350.0,36,
2025-01-27 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",180.0,18,
2025-01-27 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2025-01-27 00:00:00,"CLOUD_PRODUCT","Fusion - Ultimate",2.0,1,
2025-01-27 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,11,
2025-01-27 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",432.0,144,
2025-01-27 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-27 00:00:00,"DESKTOP_PRODUCT","AutoCAD",119.0,17,
2025-01-27 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-27 00:00:00,"DESKTOP_PRODUCT","Revit",1960.0,196,
2025-01-28 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",60.0,6,
2025-01-28 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,3,
2025-01-28 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,8,
2025-01-28 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",510.0,170,
2025-01-28 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-28 00:00:00,"DESKTOP_PRODUCT","AutoCAD",154.0,22,
2025-01-28 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-28 00:00:00,"DESKTOP_PRODUCT","AutoCAD for Mac",0.0,1,
2025-01-28 00:00:00,"DESKTOP_PRODUCT","Revit",1970.0,198,
2025-01-29 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",150.0,15,
2025-01-29 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,3,
2025-01-29 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,8,
2025-01-29 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",489.0,163,
2025-01-29 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-29 00:00:00,"DESKTOP_PRODUCT","AutoCAD",189.0,31,
2025-01-29 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-29 00:00:00,"DESKTOP_PRODUCT","Revit",1900.0,190,
2025-01-30 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",140.0,15,
2025-01-30 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,4,
2025-01-30 00:00:00,"CLOUD_PRODUCT","Forma - Daily",16.0,2,
2025-01-30 00:00:00,"CLOUD_PRODUCT","Fusion - Ultimate",0.0,1,
2025-01-30 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,8,
2025-01-30 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",492.0,164,
2025-01-30 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-30 00:00:00,"DESKTOP_PRODUCT","AutoCAD",175.0,30,
2025-01-30 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-30 00:00:00,"DESKTOP_PRODUCT","Revit",2000.0,200,
2025-01-31 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",150.0,15,
2025-01-31 00:00:00,"CLOUD_PRODUCT","Forma - Daily",8.0,1,
2025-01-31 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,9,
2025-01-31 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",465.0,155,
2025-01-31 00:00:00,"CLOUD_SERVICE","Insight - Lighting Analysis for Revit",4.0,1,
2025-01-31 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-01-31 00:00:00,"DESKTOP_PRODUCT","AutoCAD",133.0,19,
2025-01-31 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-01-31 00:00:00,"DESKTOP_PRODUCT","AutoCAD for Mac",7.0,1,
2025-01-31 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-01-31 00:00:00,"DESKTOP_PRODUCT","Revit",1880.0,189,
2025-01-31 00:00:00,"MANUAL_ADJUSTMENT","N/A",2435.0,1,
2025-01-31 00:00:00,"MANUAL_CONSUMPTION","Prospect by IrisVR",1000.0,1,
2025-01-31 00:00:00,"MANUAL_CONSUMPTION","The Wild",500.0,1,
2025-02-01 00:00:00,"CLOUD_PRODUCT","Forma - Daily",8.0,1,
2025-02-01 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,5,
2025-02-01 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",198.0,66,
2025-02-01 00:00:00,"DESKTOP_PRODUCT","AutoCAD",56.0,8,
2025-02-01 00:00:00,"DESKTOP_PRODUCT","Revit",340.0,35,
2025-02-02 00:00:00,"CLOUD_PRODUCT","Forma - Daily",8.0,1,
2025-02-02 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,4,
2025-02-02 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",63.0,21,
2025-02-02 00:00:00,"DESKTOP_PRODUCT","AutoCAD",63.0,9,
2025-02-02 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-02-02 00:00:00,"DESKTOP_PRODUCT","Revit",460.0,46,
2025-02-03 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",150.0,15,
2025-02-03 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2025-02-03 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,8,
2025-02-03 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",444.0,148,
2025-02-03 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-02-03 00:00:00,"DESKTOP_PRODUCT","AutoCAD",119.0,18,
2025-02-03 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-02-03 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-02-03 00:00:00,"DESKTOP_PRODUCT","Revit",1900.0,191,
2025-02-04 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",170.0,17,
2025-02-04 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,3,
2025-02-04 00:00:00,"CLOUD_PRODUCT","Forma - Daily",8.0,1,
2025-02-04 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,10,
2025-02-04 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",474.0,158,
2025-02-04 00:00:00,"DESKTOP_PRODUCT","AutoCAD",196.0,28,
2025-02-04 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-02-04 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2025-02-04 00:00:00,"DESKTOP_PRODUCT","Revit",1980.0,201,
2025-02-05 00:00:00,"CLOUD_PRODUCT","AutoSpecs",0.0,1,
2025-02-05 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",130.0,14,
2025-02-05 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",50.0,5,
2025-02-05 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,6,
2025-02-05 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",483.0,161,
2025-02-05 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-02-05 00:00:00,"DESKTOP_PRODUCT","AutoCAD",203.0,32,
2025-02-05 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-02-05 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,2,
2025-02-05 00:00:00,"DESKTOP_PRODUCT","Revit",1870.0,189,
2025-02-06 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",140.0,15,
2025-02-06 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",50.0,5,
2025-02-06 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,9,
2025-02-06 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",480.0,160,
2025-02-06 00:00:00,"DESKTOP_PRODUCT","3ds Max",0.0,1,
2025-02-06 00:00:00,"DESKTOP_PRODUCT","AutoCAD",189.0,30,
2025-02-06 00:00:00,"DESKTOP_PRODUCT","AutoCAD for Mac",7.0,1,
2025-02-06 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-02-06 00:00:00,"DESKTOP_PRODUCT","Revit",1960.0,198,
2025-02-07 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",130.0,13,
2025-02-07 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,3,
2025-02-07 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,8,
2025-02-07 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",447.0,149,
2025-02-07 00:00:00,"DESKTOP_PRODUCT","3ds Max",0.0,1,
2025-02-07 00:00:00,"DESKTOP_PRODUCT","AutoCAD",175.0,30,
2025-02-07 00:00:00,"DESKTOP_PRODUCT","AutoCAD for Mac",0.0,1,
2025-02-07 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-02-07 00:00:00,"DESKTOP_PRODUCT","Revit",1760.0,176,
2025-02-08 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2025-02-08 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,3,
2025-02-08 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,3,
2025-02-08 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",177.0,59,
2025-02-08 00:00:00,"DESKTOP_PRODUCT","AutoCAD",56.0,8,
2025-02-08 00:00:00,"DESKTOP_PRODUCT","AutoCAD for Mac",7.0,1,
2025-02-08 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-02-08 00:00:00,"DESKTOP_PRODUCT","Revit",290.0,31,
2025-02-09 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,4,
2025-02-09 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",42.0,14,
2025-02-09 00:00:00,"DESKTOP_PRODUCT","AutoCAD",105.0,15,
2025-02-09 00:00:00,"DESKTOP_PRODUCT","Revit",380.0,40,
2025-02-10 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",240.0,24,
2025-02-10 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2025-02-10 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,7,
2025-02-10 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",453.0,151,
2025-02-10 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2025-02-10 00:00:00,"DESKTOP_PRODUCT","AutoCAD",259.0,38,
2025-02-10 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2025-02-10 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2025-02-10 00:00:00,"DESKTOP_PRODUCT","Revit",1900.0,190,
2025-02-11 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",230.0,23,
2025-02-11 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",50.0,6,
2025-02-11 00:00:00,"CLOUD_PRODUCT","Fusion Contributor",0.0,9,
2025-02-11 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",480.0,160,
2025-02-11 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
